#
#  spne170187cyc 17.0 Reactions link table generated on Wed Sep 25, 2013
#
RNTRACTIV-RXN	EC-1.97.1
DNA-DIRECTED-RNA-POLYMERASE-RXN	EC-2.7.7.6
THIAZOLSYN3-RXN	EC-2.7.1.50
MYO-INOSITOL-1-PHOSPHATE-SYNTHASE-RXN	EC-5.5.1.4
CHOLINE-KINASE-RXN	EC-2.7.1.32
3.1.26.3-RXN	EC-3.1.26.3
ADENODEAMIN-RXN	EC-3.5.4.4
PHOSGLYPHOS-RXN	EC-2.7.2.3
RIBULPEPIM-RXN	EC-5.1.3.4
RXN-8141	
PGLUCONDEHYDRAT-RXN	EC-4.2.1.12
HOMOSERDEHYDROG-RXN	EC-1.1.1.3
CTPSYN-RXN	EC-6.3.4.2
2-ISOPROPYLMALATESYN-RXN	EC-2.3.3.13
CARDIOLIPSYN-RXN	EC-2.7.8
LYSINE--TRNA-LIGASE-RXN	EC-6.1.1.6
GLU6PDEHYDROG-RXN	EC-1.1.1.49
RXN-12302	EC-3.2.1.41
RXN0-361	EC-3.2.2
URIDINE-NUCLEOSIDASE-RXN	EC-3.2.2.3
CYTIKIN-RXN	EC-2.7.1
CYTIDINEKIN-RXN	EC-2.7.1
HOMOSERKIN-RXN	EC-2.7.1.39
P-PANTOCYSLIG-RXN	EC-6.3.2.5
CDPKIN-RXN	EC-2.7.4.6
RXN0-366	EC-3.2.2.1
RXN-1824	EC-3.2.1.41
CYTDEAM-RXN	EC-3.5.4.1
UNDECAPRENYL-DIPHOSPHATASE-RXN	EC-3.6.1.27
OROPRIBTRANS-RXN	EC-2.4.2.10
PHOSACETYLTRANS-RXN	EC-2.3.1.8
P-PANTOCYSDECARB-RXN	EC-4.1.1.36
THREDEHYD-RXN	EC-4.3.1.19
RXN-6283	EC-6.3.4.3
METHYLCROTONYL-COA-CARBOXYLASE-RXN	EC-6.4.1.4
1.1.1.264-RXN	EC-1.1.1.264
DTDPKIN-RXN	EC-2.7.4.6
ACETOLACTREDUCTOISOM-RXN	EC-1.1.1.86
OROTPDECARB-RXN	EC-4.1.1.23
GLUCONOKIN-RXN	EC-2.7.1.12
FORMATETHFLIG-RXN	EC-6.3.4.3
VALINE-PYRUVATE-AMINOTRANSFER-RXN	EC-2.6.1.66
L-LACTATE-DEHYDROGENASE-RXN	EC-1.1.1.27
1TRANSKETO-RXN	EC-2.2.1.1
RXN0-5189	EC-3.2.2.20
5.99.1.3-RXN	EC-5.99.1.3
ACETOOHBUTREDUCTOISOM-RXN	EC-1.1.1.86
DCDPKIN-RXN	EC-2.7.4.6
URKI-RXN	EC-2.7.1.48
DIOHBUTANONEPSYN-RXN	EC-4.1.99.12
ACETOLACTSYN-RXN	EC-2.2.1.6
SAMDECARB-RXN	EC-4.1.1.50
RXN-11029	EC-2.4.1.227
ACETOOHBUTSYN-RXN	EC-2.2.1.6
LUMAZINESYN-RXN	EC-2.5.1.78
URIDINEKIN-RXN	EC-2.7.1.48
2TRANSKETO-RXN	EC-2.2.1.1
DGDPKIN-RXN	EC-2.7.4.6
GPPSYN-RXN	EC-2.5.1.1
ALDOSE1EPIM-RXN	EC-5.1.3.3
RXN0-5462	EC-3.6.1.15	EC-3.6.5
3.1.11.6-RXN	EC-3.1.11.6
NACGLCTRANS-RXN	EC-2.4.1.227
FPPSYN-RXN	EC-2.5.1.10
RXN0-5021	EC-2.7.7
NUCLEOSIDE-DIP-KIN-RXN	EC-2.7.4.6
GLUCOSE-1-PHOSPHAT-RXN	EC-3.1.3.10
ACETYL-COA-CARBOXYLTRANSFER-RXN	EC-6.4.1.2
2.7.1.148-RXN	EC-2.7.1.148
GLUCDEHYDROG-RXN	EC-1.1.5.2
GLUTDEHYD-RXN	EC-1.4.1.4
ISPH2-RXN	EC-1.17.1.2
TRANSALDOL-RXN	EC-2.2.1.2
TAGATOSE-KINASE-RXN	EC-2.7.1.101
LACTOSE-6-PHOSPHATE-ISOMERASE-RXN	EC-5.3.1.26
RXN-8976	EC-2.4.1.227
RXN0-884	EC-1.17.1.2
UDPKIN-RXN	EC-2.7.4.6
RXN0-882	EC-1.17.7.1
5.3.3.14-RXN	EC-5.3.3.14
RXN-11213	EC-1.2.1.27
RXN0-5183	EC-3.2.1.20
RXN0-302	EC-4.6.1.12
2.6.1.22-RXN	EC-2.6.1.22
DIHYDRODIPICSYN-RXN	EC-4.3.3.7
RXN0-5146	EC-3.2.1.33
URACIL-PRIBOSYLTRANS-RXN	EC-2.4.2.9
TAGAKIN-RXN	EC-2.7.1.144
DXPREDISOM-RXN	EC-1.1.1.267
DUDPKIN-RXN	EC-2.7.4.6
3-HYDROXYISOBUTYRATE-DEHYDROGENASE-RXN	EC-1.1.1.31
RXN-8808	
RXN-11622	EC-3.2.1.52
RXN-11346	EC-2.4.1.227
DXS-RXN	EC-2.2.1.7
FORMYLTHFGLUSYNTH-RXN	EC-6.3.2.17
3-HYDROXYISOBUTYRYL-COA-HYDROLASE-RXN	EC-3.1.2.4
MEPROPCOA-FAD-RXN	EC-1.3.8
TAGAALDOL-RXN	EC-4.1.2.40
QUINOPRIBOTRANS-RXN	EC-2.4.2.19
UDP-NACMURALA-GLU-LIG-RXN	EC-6.3.2.9
RXN0-3182	EC-3.4.21
INDOLELACTATE-DEHYDROGENASE-RXN	EC-1.1.1.110
6PGLUCONOLACT-RXN	EC-3.1.1.31
PROTOHEMEFERROCHELAT-RXN	EC-4.99.1.1
AMACETOXID-RXN	EC-1.4.3.21
ASPCARBTRANS-RXN	EC-2.1.3.2
PHOSPHOKETOLASE-RXN	EC-4.1.2.9
3.4.21.53-RXN	EC-3.4.21.53
DADPKIN-RXN	EC-2.7.4.6
6-PHOSPHO-BETA-GALACTOSIDASE-RXN	EC-3.2.1.85
THREOSPON-RXN	
RXN0-5226	EC-3.2.1.52
RXN0-2921	EC-6.3.2.17
THREODEHYD-RXN	EC-1.1.1.103
6PGLUCONDEHYDROG-RXN	EC-1.1.1
3.1.26.11-RXN	EC-3.1.26.11
RXN0-5103	EC-3.4.21
3.2.1.52-RXN	EC-3.2.1.52
FOLYLPOLYGLUTAMATESYNTH-RXN	EC-6.3.2.17
2.3.1.157-RXN	EC-2.3.1.157
PHOSPHAGLYPSYN-RXN	EC-2.7.8.5
RXN-8173	
CYSTATHIONINE-BETA-SYNTHASE-RXN	EC-4.2.1.22
RXN0-6274	EC-2.5.1.75
LACTOSE6P-HYDROXY-RXN	EC-3.2.1.85
GDPKIN-RXN	EC-2.7.4.6
NAG1P-URIDYLTRANS-RXN	EC-2.7.7.23
RXN-9651	EC-2.3.1.86	EC-2.3.1.85	EC-2.3.1.41
4.2.1.61-RXN	EC-2.3.1.86	EC-2.3.1.85	EC-4.2.1.59
RXN1G-1003	EC-2.3.1.41
2.7.3.9-RXN	EC-2.7.3.9
RXN-9533	EC-2.3.1.86	EC-2.3.1.85	EC-4.2.1.59
RXN1G-138	EC-2.3.1.41
4.2.1.59-RXN	EC-2.3.1.86	EC-2.3.1.85	EC-4.2.1.59
RXN1G-306	EC-2.3.1.41
4.2.1.58-RXN	EC-2.3.1.86	EC-2.3.1.85	EC-4.2.1.59
RXN-9654	EC-2.3.1.86	EC-2.3.1.85	EC-2.3.1.41
RXN-9520	EC-2.3.1.86	EC-2.3.1.85	EC-4.2.1.59
RXN-9539	EC-2.3.1.41
RXN-9549	EC-3.1.2.14
RXN1G-236	EC-2.3.1.41
RXN0-1133	EC-2.3.1.12
RXN1G-324	EC-2.3.1.41
BIOTINLIG-RXN	EC-6.3.4.15
RXN-9548	EC-3.1.2.14
RXN1G-26	EC-2.3.1.41
3-OXOACYL-ACP-SYNTH-RXN	EC-2.3.1.86	EC-2.3.1.85	EC-2.3.1.41
RXN-13039	EC-2.7.7.63
RXN-9650	EC-2.3.1.86	EC-2.3.1.85	EC-2.3.1.41
RXN-9535	EC-2.3.1.86	EC-2.3.1.85	EC-2.3.1.41
RXN0-1141	EC-2.7.7.63
RXN-9653	EC-2.3.1.86	EC-2.3.1.85	EC-2.3.1.41
RXN-9523	EC-2.3.1.41
RXN1G-460	EC-2.3.1.41
RXN-9527	EC-2.3.1.41
2.3.1.41-RXN	EC-2.3.1.41
3-OXOACYL-ACP-SYNTH-BASE-RXN	EC-2.3.1.86	EC-2.3.1.85	EC-2.3.1.41
RXN-9531	EC-2.3.1.41
RXN-9648	EC-2.3.1.86	EC-2.3.1.85	EC-2.3.1.41
RXN1G-132	EC-2.3.1.41
RXN3O-1803	EC-2.3.1.86	EC-2.3.1.41
RXN-9652	EC-2.3.1.86	EC-2.3.1.85	EC-2.3.1.41
RXN-9516	EC-2.3.1.41
RXN-10658	EC-2.3.1.41
RXN1G-218	EC-2.3.1.41
PYRUFLAVREDUCT-RXN	EC-1.2.7.1
PROTEIN-TYROSINE-PHOSPHATASE-RXN	EC-3.1.3.48
RXN-10462	EC-2.3.1.15
RXN-7719	EC-1.8.1.4
ISOVALERYLCOA-DHLIPOAMIDE-RXN	EC-2.3.1.168
KETOISOCAPROATE-RXN	EC-1.2.4.4
3.4.11.1-RXN	EC-3.4.11.1
RXN0-5204	EC-3.4.11.23
HOLO-ACP-SYNTH-RXN	EC-2.7.8.7
RXN-11335	EC-1.1.9.1
RXN-11332	EC-1.1.2.7
RXN-11333	EC-1.1.2.8
RXN-8629	EC-1.8.1.4
GCVT-RXN	EC-2.1.2.10
GCVP-RXN	EC-1.4.4.2
RXN0-723	
RXN0-724	
RIBONUCLEOSIDE-DIP-REDUCTII-RXN	EC-1.17.4
RXN0-722	EC-1.17.4
RXN0-748	EC-1.17.4
RXN0-746	
TDCEACT-RXN	EC-1.97.1.4
BIOTIN-CARBOXYL-RXN	EC-6.3.4.14
RXN-7101	
RXN-9558	
RXN-9557	EC-4.2.1.59
2.3.1.179-RXN	EC-2.3.1.179
RXN-9555	EC-3.1.2.14
RXN-9551	EC-3.1.2.14
RXN-8391	
3.1.4.14-RXN	EC-3.1.4.14
1.17.4.2-RXN	EC-1.17.4.2
RXN-5061	EC-1.5.7.1
RXN1G-364	EC-1.1.1.100
RXN-9536	EC-2.3.1.86	EC-2.3.1.85	EC-1.1.1.100
RXN0-2142	EC-1.1.1.100
RXN1G-1050	EC-1.1.1.100
RXN0-1132	EC-1.8.1.4
RXN1G-157	EC-1.1.1.100
RXN0-1134	EC-1.2.4.1
RXN-9524	EC-2.3.1.86	EC-2.3.1.85	EC-1.1.1.100
RXN1G-252	EC-1.1.1.100
RXN-9528	EC-2.3.1.86	EC-2.3.1.85	EC-1.1.1.100
RXN-9537	EC-2.3.1.86	EC-2.3.1.85	EC-4.2.1.59
PROTEIN-KINASE-RXN	EC-2.7.11.1
RXN1G-184	EC-1.1.1.100
MALONYL-COA-ACP-TRANSACYL-RXN	EC-2.3.1.86	EC-2.3.1.85	EC-2.3.1.39
RXN1G-408	EC-1.1.1.100
RXN-9659	EC-1.3.1.9
RXN-9532	EC-2.3.1.86	EC-2.3.1.85	EC-1.1.1.100
RXN1G-637	EC-1.1.1.100
1.3.1.9-RXN	EC-1.3.1.9
RXN-9514	EC-2.3.1.86	EC-2.3.1.85	EC-1.1.1.100
RXN-9663	EC-1.3.1.9
RXN-9660	EC-1.3.1.9
RXN-9657	EC-1.3.1.9
RXN-9661	EC-1.3.1.9
RXN-12994	EC-1.1.1.100
RXN-9658	EC-1.3.1.9
RXN-9635	EC-1.3.1.9
RXN1G-881	EC-1.1.1.100
RXN-9662	EC-1.3.1.9
RXN-9518	EC-2.3.1.86	EC-2.3.1.85	EC-1.1.1.100
RXN-9521	EC-2.3.1.86	EC-2.3.1.85	EC-1.3.1.39
RXN-10659	EC-1.1.1.100
RXN-13008	EC-2.3.1.86	EC-2.3.1.85	EC-1.1.1.100
RXN-9534	EC-2.3.1.86	EC-2.3.1.85	EC-1.3.1.39
RXN1G-384	EC-1.1.1.100
RXN-9542	EC-2.3.1.85	EC-1.3.1.39	EC-2.3.1.86
RXN1G-72	EC-1.1.1.100
RXN0-747	EC-1.17.4
RXN-9538	EC-2.3.1.86	EC-2.3.1.85	EC-1.3.1.39
RXN-9633	EC-2.3.1.86	EC-1.1.1.100
RXN0-745	
RXN1G-1247	EC-1.1.1.100
RXN-9515	EC-2.3.1.86	EC-2.3.1.85	EC-1.3.1.39
2.1.1.63-RXN	EC-2.1.1.63
RXN1G-182	EC-1.1.1.100
1.3.1.39-RXN	EC-1.3.1.39
PYROGLUTAMYL-PEPTIDASE-I-RXN	EC-3.4.19.3
THIOREDOXIN-REDUCT-NADPH-RXN	EC-1.8.1.9
RXN-9530	EC-2.3.1.86	EC-2.3.1.85	EC-1.3.1.39
RXN1G-469	EC-1.1.1.100
RXN-9526	EC-2.3.1.86	EC-2.3.1.85	EC-1.3.1.39
RXN1G-951	EC-1.1.1.100
RXN0-5468	EC-1.11.1.15
RXN-10661	EC-1.3.1.10
RXN0-2145	EC-1.3.1.10
RXN-11480	EC-1.1.1.100
PRODISULFREDUCT-A-RXN	EC-1.8.4
RXN1G-262	EC-1.1.1.100
RXN3O-5293	EC-2.3.1.86	EC-1.3.1.10
1.3.1.10-RXN	EC-1.3.1.10
RXN1G-617	EC-1.1.1.100
RXN-11478	EC-1.3.1.10
RXN0-20	
RXN-10657	EC-1.3.1.10
RXN1G-853	EC-1.1.1.100
RXN-11476	EC-1.1.1.100
RXN-11482	EC-1.3.1.10
RXN-10655	EC-1.1.1.100
3-OXOACYL-ACP-REDUCT-RXN	EC-2.3.1.86	EC-2.3.1.85	EC-1.1.1.100
ENOYL-ACP-REDUCT-NADPH-RXN	EC-2.3.1.86	EC-2.3.1.85	EC-1.3.1.10
ENOYL-ACP-REDUCT-NADH-RXN	EC-1.3.1.9
RXN-9556	EC-1.1.1.100
RXN-9552	EC-1.1.1.100
RXN-7902	EC-3.1.2.14
RXN1G-203	EC-1.1.1.100
RXN1G-260	EC-1.1.1.100
RXN1G-358	EC-1.1.1.100
RXN1G-409	EC-1.1.1.100
RXN1G-1053	EC-1.1.1.100
RXN1G-287	EC-1.1.1.100
RXN-13031	EC-3.5.1
RXN-9540	EC-2.3.1.86	EC-2.3.1.85	EC-1.1.1.100
RXN1G-481	EC-1.1.1.100
RXN1G-163	EC-1.1.1.100
RXN1G-240	EC-1.1.1.100
RXN-13032	EC-2.3.1.200
RXN1G-613	EC-1.1.1.100
RXN1G-717	EC-1.1.1.100
RXN-8668	EC-1.8.4.11
3-HYDROXYDECANOYL-ACP-DEHYDR-RXN	EC-2.3.1.86	EC-2.3.1.85	EC-4.2.1.59
RXN0-5098	
RXN-8655	EC-2.7.7.63
RXN-11474	EC-2.3.1.180
RXN0-949	EC-2.8.1.8
3.1.2.14-RXN	EC-3.1.2.14
THIOREDOXIN-RXN	
RXN-9550	EC-3.1.2.14
RXN-10656	EC-4.2.1.59
RXN-10660	EC-4.2.1.59
RXN-9634	EC-2.3.1.86	EC-4.2.1.59
2.7.11.13-RXN	EC-2.7.11.13
RXN0-5055	EC-6.4.1.2
2.3.1.168-RXN	EC-2.3.1.168
RXN-9655	EC-2.3.1.86	EC-2.3.1.85	EC-4.2.1.59
1.2.4.4-RXN	EC-1.2.4.4
RXN0-2141	
ADPREDUCT-RXN	EC-1.17.4.1
RXN0-2144	EC-4.2.1.59
UDPREDUCT-RXN	EC-1.17.4.1
RXN-9632	EC-2.3.1.41
RIBONUCLEOSIDE-DIP-REDUCTI-RXN	EC-1.17.4.1
RXN-11479	EC-2.3.1.41
RXN1G-840	EC-2.3.1.41
CDPREDUCT-RXN	EC-1.17.4.1
MBCOA-DHLIPOAMIDE-RXN	EC-2.3.1.168
GDPREDUCT-RXN	EC-1.17.4.1
RXN-10654	EC-2.3.1.41
METHYLVALERATE-RXN	EC-1.2.4.4
3.1.2.21-RXN	EC-3.1.2.21
RXNHGN-3	
RXNHGN-4	
RXNHGN-17	
RXNHGN-5	
RXNHGN-6	
RXNHGN-18	
RXNHGN-8	
RXNHGN-19	
RXNHGN-9	
RXNHGN-10	
RXNHGN-20	
RXNHGN-11	
RXNHGN-14	
RXNHGN-15	
RXNHGN-1	
RXNHGN-2	
RXNHGN-7	
RXNHGN-21	
RXNHGN-22	
RXNHGN-23	
RXNHGN-24	
RXNHGN-25	
RXNHGN-12	
RXNHGN-13	
RXNHGN-16	
CARBPSYN-RXN	EC-6.3.5.5
2KETO-4METHYL-PENTANOATE-DEHYDROG-RXN	EC-1.2.1
ISOCITDEH-RXN	EC-1.1.1.42
RXN-11322	EC-4.3.3.6
PYRUVDEH-RXN	EC-1.2.1
1.2.1.25-RXN	EC-1.2.1.25
2KETO-3METHYLVALERATE-RXN	EC-1.2.1
DLACTDEHYDROGFAD-RXN	EC-1.1.5
RXN0-6554	EC-1.3.5.2
RXN0-6491	EC-1.3.5.2
RXN-11496	EC-1.2.5.1
DIHYDROOROTATE-DEHYDROGENASE-RXN	EC-1.3.5.2
R601-RXN	EC-1.3.5.4
RXN0-5258	EC-1.1.5.3
TRANS-RXN-143	
TRANS-RXN-139	
TRANS-RXN-141	
TRANS-RXNHGN-1	
TRANS-RXNHGN-2	
TRANS-RXNHGN-3	
TRANS-RXN-132	
TRANS-RXN-125	
TRANS-RXNHGN-5	
TRANS-RXNHGN-7	
RXN-5076	
TRANS-RXNHGN-10	
TRANS-RXNHGN-4	
TRANS-RXNHGN-6	
TRANS-RXNHGN-8	
TRANS-RXNHGN-9	
TRANS-RXN-141A	
RXN0-5261	
RXN0-6490	
RXN0-5254	
RXN0-5244	
RXN0-6375	
RXN0-5259	
RXN0-5245	
RXN0-5257	
