#
#  spne373153cyc 17.0 Reactions link table generated on Wed Sep 25, 2013
#
GLUTRACE-RXN	EC-5.1.1.3
PHENYLPYRUVATE-TAUTOMERASE-RXN	EC-5.3.2.1
RXN-11811	
PYRIMIDINE-NUCLEOSIDE-PHOSPHORYLASE-RXN	EC-2.4.2.2
ALDOSE-1-EPIMERASE-RXN	EC-5.1.3.3
BETA-PHOSPHOGLUCOMUTASE-RXN	EC-5.4.2.6
RXN-14056	
3.4.11.7-RXN	EC-3.4.11.7
DIHYDRODIPICSYN-RXN	EC-4.3.3.7
RXN-4122	
PANTOTHENATE-KIN-RXN	EC-2.7.1.33
RXN-12754	
TAGAKIN-RXN	EC-2.7.1.144
RXN0-5305	
RXN-14029	EC-2.4.2.1
GLYRIBONUCSYN-RXN	EC-6.3.4.13
GALACTOKIN-RXN	EC-2.7.1.6
RXN-10018	
RXN0-7023	EC-3.1.13
ASPARTATE--TRNA-LIGASE-RXN	EC-6.1.1.12
TAGAALDOL-RXN	EC-4.1.2.40
RXN0-5363	EC-3.2.1
RXN-9985	EC-3.2.1.26
RXN0-5199	EC-2.4.2.15	EC-2.4.2.1
RXN-12171	EC-2.4.1.1
RXN-11842	EC-5.4.99.28
GALACTURIDYLYLTRANS-RXN	EC-2.7.7.12
LACTOSE6P-HYDROXY-RXN	EC-3.2.1.85
AICARTRANSFORM-RXN	EC-2.1.2.3
3.4.13.21-RXN	EC-3.4.13.21
RXN-11834	EC-5.4.99.20
RXN-12508	
DEOXYADENPHOSPHOR-RXN	EC-2.4.2.1
RXN-13677	EC-3.4.11.2
3.4.24.13-RXN	EC-3.4.24.13
TRIACYLGLYCEROL-LIPASE-RXN	EC-3.1.1.3
PNP-RXN	EC-2.4.2.1
RXN-12583	
6-PHOSPHO-BETA-GALACTOSIDASE-RXN	EC-3.2.1.85
GLUCONOLACT-RXN	EC-3.1.1.17
NICONUCADENYLYLTRAN-RXN	EC-2.7.7.18
XANPRIBOSYLTRAN-RXN	EC-2.4.2.22
RXN-11838	EC-5.4.99.24
RXN-13443	EC-1.1.1.100
GLUCOSE-1-PHOSPHAT-RXN	EC-3.1.3.10
2PGADEHYDRAT-RXN	EC-4.2.1.11
RXN-12579	EC-3.1.1.3
GART-RXN	EC-2.1.2.2
GLUCDEHYDROG-RXN	EC-1.1.5.2
DEOXYGUANPHOSPHOR-RXN	EC-2.4.2.1
TYROSINE--TRNA-LIGASE-RXN	EC-6.1.1.1
RXN-11835	EC-5.4.99.21
3.1.11.2-RXN	EC-3.1.11.2
RXN-8642	
GUANYL-KIN-RXN	EC-2.7.4.8
ADENPHOSPHOR-RXN	EC-2.4.2.1
RXN-11837	EC-5.4.99.23
RXN-9951	
AIRS-RXN	EC-6.3.3.1
GLY3KIN-RXN	EC-2.7.1.31
AMYLOMALT-RXN	EC-2.4.1.25
RXN-12086	EC-3.1.1.3
RXN-11715	EC-2.4.2.1
UDPGLUCEPIM-RXN	EC-5.1.3.2
PRPPAMIDOTRANS-RXN	EC-2.4.2.14
RXN-9380	EC-4.1.1.96
GLYCOGENSYN-RXN	EC-2.4.1.21
6.3.5.7-RXN	EC-6.3.5.7
FHLMULTI-RXN	
RXN-9023	EC-2.4.1.25
METHIONYL-TRNA-FORMYLTRANSFERASE-RXN	EC-2.1.2.9
RXN-8753	
RXN-7001	EC-2.4.2.1
FGAMSYN-RXN	EC-6.3.5.3
FUMHYDR-RXN	EC-4.2.1.2
RXN-8754	
XMPXAN-RXN	EC-3.1.3.5
GLUC1PADENYLTRANS-RXN	EC-2.7.7.27
TETHYDPICSUCC-RXN	EC-2.3.1.117
ACONITATEHYDR-RXN	
RXN-8751	
ANTHRANSYN-RXN	EC-4.1.3.27
RXN-13805	EC-2.3.1.15
RXN-12391	EC-2.4.1.25
SAICARSYN-RXN	EC-6.3.2.6
ACONITATEDEHYDR-RXN	
RXN-8752	
HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN	EC-2.3.3.10
CITSYN-RXN	EC-2.3.3.1
DEOXYINOPHOSPHOR-RXN	EC-2.4.2.1
2.6.1.57-RXN	EC-2.6.1.57
GLYCOGEN-BRANCH-RXN	EC-2.4.1.18
RXN0-901	EC-1.17.1.4
RXN-1828	EC-2.4.1.25
PRTRANS-RXN	EC-2.4.2.18
RXN-1381	EC-2.3.1.15
GLUC1PURIDYLTRANS-RXN	EC-2.7.7.9
3.2.1.33-RXN	EC-3.2.1.33
1.2.1.2-RXN	EC-1.2.1.2
PHEAMINOTRANS-RXN	EC-2.6.1.57
DIHYDROOROT-RXN	EC-3.5.2.3
2.7.7.13-RXN	EC-2.7.7.13
HYDROXYMETHYLGLUTARYL-COA-REDUCTASE-RXN	EC-1.1.1.88
RXN-11743	EC-2.4.2.1
RXN0-5183	EC-3.2.1.20
4.3.1.4-RXN	EC-4.3.1.4
RXN-12193	EC-2.4.1.25
RXN0-5146	EC-3.2.1.33
TYRAMINOTRANS-RXN	EC-2.6.1.57
GLYC3PDEHYDROGBIOSYN-RXN	EC-1.1.1.94
PSEUDOURIDINE-KINASE-RXN	EC-2.7.1.83
GLYCINE-FORMIMINOTRANSFERASE-RXN	EC-2.1.2.4
INOPHOSPHOR-RXN	EC-2.4.2.1
IGPSYN-RXN	EC-4.1.1.48
RXN-7710	EC-2.4.1.18
RXN0-3182	EC-3.4.21
RXN-11791	EC-2.7.8.31
DUTP-PYROP-RXN	EC-3.6.1.23
R63-RXN	EC-3.5.4.8
XANTHOSINEPHOSPHORY-RXN	EC-2.4.2.1
2.8.1.6-RXN	EC-2.8.1.6
GLUCOSE-6-PHOSPHATE-1-EPIMERASE-RXN	EC-5.1.3.15
PRAISOM-RXN	EC-5.3.1.24
3.6.3.27-RXN	EC-3.6.3.27
3.4.21.53-RXN	EC-3.4.21.53
RXN-7669	EC-2.4.1.18
GLYCOPHOSPHORYL-RXN	EC-2.4.1.1
R13-RXN	EC-3.5.4.8
RXN-12459	EC-2.1.1.221
ADENYLOSUCCINATE-SYNTHASE-RXN	EC-6.3.4.4
1.2.1.9-RXN	EC-1.2.1.9
RXN0-5103	EC-3.4.21
R62-RXN	
RXN-12458	EC-2.1.1.228
RXN-11746	EC-1.2.1.69
RXN-11503	EC-2.7.1.4
GUANPRIBOSYLTRAN-RXN	EC-2.4.2.8
DIHYDLIPACETRANS-RXN	EC-2.3.1.12
2.5.1.63-RXN	EC-2.5.1.63
R128-RXN	
RXN-1826	EC-2.4.1.1
RXN0-2382	EC-4.2.1.122
RXN-11745	
RXN-12302	EC-3.2.1.41
DCTP-DEAM-RXN	EC-3.5.4.13
FRUCTOKINASE-RXN	EC-2.7.1.4
RXN0-4261	
ARGININE--TRNA-LIGASE-RXN	EC-6.1.1.19
RXN0-2381	EC-4.1.2.8
RXN0-5052	EC-3.4.11
R127-RXN	
RXN-11744	EC-5.3.1
HYPOXANPRIBOSYLTRAN-RXN	EC-2.4.2.8
TRYPSYN-RXN	EC-4.2.1.20
DAHPSYN-RXN	EC-2.5.1.54
RXN-11747	EC-2.2.1.8
GUANINE-DEAMINASE-RXN	EC-3.5.4.3
RXN-12392	EC-2.4.1.1
RXN-1824	EC-3.2.1.41
CYTIDEAM-RXN	EC-3.5.4.14
RXN-12460	EC-3.1.1.29
DIHYDLIPOXN-RXN	EC-1.8.1.4
RXN-11573	EC-2.1.1.187
D-PPENTOMUT-RXN	EC-5.4.2.7
AMINOCYL-TRNA-HYDROLASE-RXN	EC-3.1.1.29
ADDALT-RXN	EC-3.5.4.4
RXN-9025	EC-2.4.1.1
PPENTOMUT-RXN	EC-5.4.2.7
5-FORMYL-THF-CYCLO-LIGASE-RXN	EC-6.3.3.2
PGLUCISOM-RXN	EC-5.3.1.9
LACTATE-2-MONOOXYGENASE-RXN	EC-1.13.12.4
DNA-LIGASE-NAD+-RXN	EC-6.5.1.2
RXN0-5131	EC-2.7.7
FUCULOKIN-RXN	EC-2.7.1.51
RIB5PISOM-RXN	EC-5.3.1.6
RXN-11833	EC-5.4.99.19
CARDIOLIPSYN-RXN	EC-2.7.8
DCMP-DEAMINASE-RXN	EC-3.5.4.12
ALARACECAT-RXN	EC-5.1.1.1
RXN0-5182	EC-2.4.1.1
METHYLENETHFDEHYDROG-NADP-RXN	EC-1.5.1.5
3.2.1.18-RXN	EC-3.2.1.18
RIBOFLAVINKIN-RXN	EC-2.7.1.26
3.2.1.26-RXN	EC-3.2.1.26
RXN-6182	EC-5.3.1.9
LXULRU5P-RXN	EC-5.1.3.22
GLYMALTOPHOSPHORYL-RXN	EC-2.4.1.1
RXN-11322	EC-4.3.3.6
2KETO-3METHYLVALERATE-RXN	EC-1.2.1
CARBPSYN-RXN	EC-6.3.5.5
1.2.1.25-RXN	EC-1.2.1.25
RXN-13158	EC-1.1.1.85
RXN-13163	EC-4.2.1.33
RXN0-1141	EC-2.7.7.63
RXN0-1134	EC-1.2.4.1
ISOCITDEH-RXN	EC-1.1.1.42
PYRUVDEH-RXN	EC-1.2.1
RXN0-5258	EC-1.1.5.3
RXN0-6554	EC-1.3.5.2
RXN0-6491	EC-1.3.5.2
DIHYDROOROTATE-DEHYDROGENASE-RXN	EC-1.3.5.2
DLACTDEHYDROGFAD-RXN	EC-1.1.5
R601-RXN	EC-1.3.5.4
RXNIX6-10	
RXNIX6-11	
RXNIX6-12	
RXNIX6-13	
RXNIX6-15	
RXNIX6-18	
RXNIX6-22	
RXNIX6-23	
RXNIX6-24	
RXNIX6-5	
RXNIX6-6	
RXNIX6-7	
RXNIX6-8	
RXNIX6-9	
RXNIX6-14	
RXNIX6-16	
RXNIX6-17	
RXNIX6-19	
RXNIX6-20	
RXNIX6-21	
RXNIX6-25	
RXNIX6-26	
RXNIX6-2	
RXNIX6-3	
RXNIX6-4	
RXNIX6-1	
1.8.1.4-RXN	EC-1.8.1.4
RXN-10655	EC-1.1.1.100
RXN-8629	EC-1.8.1.4
3-OXOACYL-ACP-SYNTH-BASE-RXN	EC-2.3.1.86	EC-2.3.1.85	EC-2.3.1.41
RXN-9556	EC-1.1.1.100
RXN1G-203	EC-1.1.1.100
RXN1G-1053	EC-1.1.1.100
RXN1G-287	EC-1.1.1.100
RXN-9540	EC-2.3.1.86	EC-2.3.1.85	EC-1.1.1.100
RXN1G-163	EC-1.1.1.100
RXN1G-240	EC-1.1.1.100
RXN1G-717	EC-1.1.1.100
RXN-11476	EC-1.1.1.100
RXN-9552	EC-1.1.1.100
RXN1G-260	EC-1.1.1.100
RXN1G-358	EC-1.1.1.100
RXN1G-409	EC-1.1.1.100
RXN1G-481	EC-1.1.1.100
RXN1G-613	EC-1.1.1.100
RXN1G-364	EC-1.1.1.100
PROTEIN-KINASE-RXN	EC-2.7.11.1
RXN-9536	EC-2.3.1.86	EC-2.3.1.85	EC-1.1.1.100
RXN0-2142	EC-1.1.1.100
RXN1G-1050	EC-1.1.1.100
RXN0-5468	EC-1.11.1.15
RXN1G-157	EC-1.1.1.100
RXN-9524	EC-2.3.1.86	EC-2.3.1.85	EC-1.1.1.100
RXN1G-252	EC-1.1.1.100
RXN-9528	EC-2.3.1.86	EC-2.3.1.85	EC-1.1.1.100
RXN1G-184	EC-1.1.1.100
RXN-9655	EC-2.3.1.86	EC-2.3.1.85	EC-4.2.1.59
3.1.2.21-RXN	EC-3.1.2.21
RXN1G-408	EC-1.1.1.100
RXN-9549	EC-3.1.2.14
RXN-9663	EC-1.3.1.9
4.2.1.61-RXN	EC-2.3.1.86	EC-2.3.1.85	EC-4.2.1.59
RXN-9532	EC-2.3.1.86	EC-2.3.1.85	EC-1.1.1.100
RXN-9662	EC-1.3.1.9
RXN1G-637	EC-1.1.1.100
RXN-9661	EC-1.3.1.9
RXN-9533	EC-2.3.1.86	EC-2.3.1.85	EC-4.2.1.59
RXN-9660	EC-1.3.1.9
4.2.1.59-RXN	EC-2.3.1.86	EC-2.3.1.85	EC-4.2.1.59
RXN-9659	EC-1.3.1.9
3.1.2.14-RXN	EC-3.1.2.14
4.2.1.58-RXN	EC-2.3.1.86	EC-2.3.1.85	EC-4.2.1.59
RXN-9520	EC-2.3.1.86	EC-2.3.1.85	EC-4.2.1.59
RXN-9658	EC-1.3.1.9
RXN-9657	EC-1.3.1.9
RXN0-949	EC-2.8.1.8
MBCOA-DHLIPOAMIDE-RXN	EC-2.3.1.168
2.1.1.63-RXN	EC-2.1.1.63
RXN0-723	
RXN0-724	
RIBONUCLEOSIDE-DIP-REDUCTII-RXN	EC-1.17.4
RXN0-722	EC-1.17.4
RXN0-20	
RXN-7902	EC-3.1.2.14
RXN0-748	EC-1.17.4
PYRUFLAVREDUCT-RXN	EC-1.2.7.1
RXN0-746	
RXN-8668	EC-1.8.4.11
THIOREDOXIN-REDUCT-NADPH-RXN	EC-1.8.1.9
GCVP-RXN	EC-1.4.4.2
RXN-5061	EC-1.5.7.1
RXN-13031	EC-3.5.1
RXN-13032	EC-2.3.1.200
PROTEIN-TYROSINE-PHOSPHATASE-RXN	EC-3.1.3.48
PRODISULFREDUCT-A-RXN	EC-1.8.4
RXN0-747	EC-1.17.4
RXN0-745	
1.17.4.2-RXN	EC-1.17.4.2
RXN-9550	EC-3.1.2.14
RXN-10656	EC-4.2.1.59
RXN-10657	EC-1.3.1.10
RXN-10660	EC-4.2.1.59
RXN-10661	EC-1.3.1.10
ENOYL-ACP-REDUCT-NADH-RXN	EC-1.3.1.9
ENOYL-ACP-REDUCT-NADPH-RXN	EC-2.3.1.86	EC-2.3.1.85	EC-1.3.1.10
3-HYDROXYDECANOYL-ACP-DEHYDR-RXN	EC-2.3.1.86	EC-2.3.1.85	EC-4.2.1.59
RXN-11474	EC-2.3.1.180
2.3.1.168-RXN	EC-2.3.1.168
2.3.1.128-RXN	EC-2.3.1.128
TDCEACT-RXN	EC-1.97.1.4
RXN-9548	EC-3.1.2.14
RXN-9635	EC-1.3.1.9
RXN-9634	EC-2.3.1.86	EC-4.2.1.59
GCVT-RXN	EC-2.1.2.10
BIOTIN-CARBOXYL-RXN	EC-6.3.4.14
RXN-7101	
RXN0-2141	
3.5.1.28-RXN	EC-3.5.1.28
RXN0-2144	EC-4.2.1.59
RXN0-2145	EC-1.3.1.10
RXN-9551	EC-3.1.2.14
RXN-8391	
RXN-9558	
RXN-9557	EC-4.2.1.59
2.3.1.179-RXN	EC-2.3.1.179
RXN-9555	EC-3.1.2.14
BIOTINLIG-RXN	EC-6.3.4.15
THIOREDOXIN-RXN	
3.1.4.14-RXN	EC-3.1.4.14
RXN0-5055	EC-6.4.1.2
RXN0-5098	
PYROGLUTAMYL-PEPTIDASE-I-RXN	EC-3.4.19.3
LACTOSEPHOSPHO-RXN	EC-2.7.1.69
RXN-8655	EC-2.7.7.63
SUCROSEPHOSPHO-RXN	EC-2.7.1.69
RXN-13039	EC-2.7.7.63
RXN-9535	EC-2.3.1.86	EC-2.3.1.85	EC-2.3.1.41
RXN-9653	EC-2.3.1.86	EC-2.3.1.85	EC-2.3.1.41
FRUCTOSEPHOSPHO-RXN	EC-2.7.1.69
RXN-9523	EC-2.3.1.41
2.7.1.69-RXN	EC-2.7.1.69
RXN1G-460	EC-2.3.1.41
RXN-9527	EC-2.3.1.41
RXN-9531	EC-2.3.1.41
RXN-9648	EC-2.3.1.86	EC-2.3.1.85	EC-2.3.1.41
RXN1G-132	EC-2.3.1.41
RXN-9650	EC-2.3.1.86	EC-2.3.1.85	EC-2.3.1.41
RXN-9652	EC-2.3.1.86	EC-2.3.1.85	EC-2.3.1.41
RXN3O-1803	EC-2.3.1.86	EC-2.3.1.41
RXN-9516	EC-2.3.1.41
ADPREDUCT-RXN	EC-1.17.4.1
RXN-10658	EC-2.3.1.41
RXN-9514	EC-2.3.1.86	EC-2.3.1.85	EC-1.1.1.100
RXN1G-218	EC-2.3.1.41
UDPREDUCT-RXN	EC-1.17.4.1
RXN-12994	EC-1.1.1.100
RIBONUCLEOSIDE-DIP-REDUCTI-RXN	EC-1.17.4.1
RXN-9632	EC-2.3.1.41
RXN1G-881	EC-1.1.1.100
CDPREDUCT-RXN	EC-1.17.4.1
RXN-9518	EC-2.3.1.86	EC-2.3.1.85	EC-1.1.1.100
RXN-11479	EC-2.3.1.41
GDPREDUCT-RXN	EC-1.17.4.1
RXN-10659	EC-1.1.1.100
RXN1G-840	EC-2.3.1.41
RXN-9537	EC-2.3.1.86	EC-2.3.1.85	EC-4.2.1.59
RXN-13008	EC-2.3.1.86	EC-2.3.1.85	EC-1.1.1.100
3-OXOACYL-ACP-SYNTH-RXN	EC-2.3.1.86	EC-2.3.1.85	EC-2.3.1.41
2.7.3.9-RXN	EC-2.7.3.9
RXN-10462	EC-2.3.1.15
RXN1G-384	EC-1.1.1.100
RXN-10654	EC-2.3.1.41
RXN1G-72	EC-1.1.1.100
RXN-9651	EC-2.3.1.86	EC-2.3.1.85	EC-2.3.1.41
RXN-9633	EC-2.3.1.86	EC-1.1.1.100
METHYLVALERATE-RXN	EC-1.2.4.4
RXN1G-1003	EC-2.3.1.41
RXN1G-1247	EC-1.1.1.100
1.2.4.4-RXN	EC-1.2.4.4
RXN1G-138	EC-2.3.1.41
RXN1G-182	EC-1.1.1.100
KETOISOCAPROATE-RXN	EC-1.2.4.4
RXN1G-306	EC-2.3.1.41
RXN0-5204	EC-3.4.11.23
RXN1G-469	EC-1.1.1.100
RXN-9654	EC-2.3.1.86	EC-2.3.1.85	EC-2.3.1.41
3.4.11.1-RXN	EC-3.4.11.1
3-OXOACYL-ACP-REDUCT-RXN	EC-2.3.1.86	EC-2.3.1.85	EC-1.1.1.100
RXN0-1133	EC-2.3.1.12
RXN-9539	EC-2.3.1.41
RXN-11480	EC-1.1.1.100
RXN1G-236	EC-2.3.1.41
RXN1G-262	EC-1.1.1.100
MALONYL-COA-ACP-TRANSACYL-RXN	EC-2.3.1.86	EC-2.3.1.85	EC-2.3.1.39
RXN1G-617	EC-1.1.1.100
RXN1G-324	EC-2.3.1.41
RXN-7719	EC-1.8.1.4
HOLO-ACP-SYNTH-RXN	EC-2.7.8.7
RXN1G-26	EC-2.3.1.41
RXN1G-853	EC-1.1.1.100
RXN0-1132	EC-1.8.1.4
RXN-7716	EC-1.8.1.4
2.3.1.41-RXN	EC-2.3.1.41
RXN1G-951	EC-1.1.1.100
TRANS-RXN-141	
TRANS-RXN-139	
TRANS-RXN-143	
RXN-5076	
TRANS-RXNIX6-3	
TRANS-RXNIX6-5	
TRANS-RXNIX6-6	
TRANS-RXNIX6-7	
TRANS-RXNIX6-8	
TRANS-RXN-125	
TRANS-RXNIX6-10	
TRANS-RXNIX6-11	
TRANS-RXNIX6-1	
TRANS-RXNIX6-2	
TRANS-RXNIX6-4	
TRANS-RXNIX6-9	
RXN0-5257	
RXN0-6490	
RXN0-5254	
RXN0-5244	
RXN0-5259	
RXN0-5261	
RXN0-5245	
