GI07-1844-MONOMER	GI07-1844	C1CTH5	DNA-damage-inducible protein	
GI07-1714-MONOMER	GI07-1714	C1CT73	ABC transporter ATP-binding protein	
GI07-1048-MONOMER	GI07-1048	C1CRE2	Sua5/YciO/YrdC/YwlC family protein	
GI07-1971-MONOMER	GI07-1971	C1CTT6	transketolase	
GI07-513-MONOMER	GI07-513	C1CPY7	pts system lactose-specific eiicb component	eiicb-lac, eii-lac
GI07-1843-MONOMER	GI07-1843	C1CTH4	orf	
GI07-260-MONOMER	GI07-260	C1CP95	50S ribosomal protein L16	RplP
GI07-219-MONOMER	GI07-219	C1CP54	prophage Sa05, site-specific recombinase, phage integrase family	
GI07-1713-MONOMER	GI07-1713	C1CT72	ABC transporter ATP-binding protein	
GI07-591-MONOMER	GI07-591	C1CQ62	orf	
GI07-1047-MONOMER	GI07-1047	C1CRE1	protein-(glutamine-N5) methyltransferase, release factor-specific	HemK
GI07-1970-MONOMER	GI07-1970	C1CTT5	preprotein translocase subunit YajC	YajC
GI07-1842-MONOMER	GI07-1842	C1CTH3	autolysin	N-acetylmuramoyl-L-alanine amidase, Mureinhydrolase, Mucopeptide aminohydrolase, Cell wall hydrolase
GI07-1712-MONOMER	GI07-1712	C1CT71	sugar transferase family protein	
GI07-512-MONOMER	GI07-512	C1CPY6	6-phospho-beta-galactosidase	
GI07-1841-MONOMER	GI07-1841	C1CTH2	type II restriction-modification system regulatory protein, putative	
GI07-1046-MONOMER	GI07-1046	C1CRE0	peptide chain release factor 1	PrfA
GI07-1969-MONOMER	GI07-1969	C1CTT4	phosphotyrosine protein phosphatase	
GI07-1711-MONOMER	GI07-1711	C1CT70	Cps7G	
GI07-590-MONOMER	GI07-590	C1CQ61	valyl-tRNA synthetase	ValS
GI07-218-MONOMER	GI07-218	C1CP53	magnesium and cobalt transporter	
GI07-10-MONOMER	GI07-10	C1CU53	orf	
GI07-1840-MONOMER	GI07-1840	C1CTH1	orf	
GI07-1710-MONOMER	GI07-1710	C1CT69	orf	
GI07-259-MONOMER	GI07-259	C1CP94	30S ribosomal protein S3	RpsC
GI07-511-MONOMER	GI07-511	C1CPY5	lactose-specific phosphotransferase enzyme iia component	pts system lactose-specific eiia component, eiia-lac, eiii-lac
GI07-1968-MONOMER	GI07-1968	C1CTT3	morn motif family protein	
GI07-1839-MONOMER	GI07-1839	C1CTH0	orf	
GI07-1045-MONOMER	GI07-1045	C1CRD9	thymidine kinase	Tdk
GI07-1709-MONOMER	GI07-1709	C1CT68	cell wall surface anchor family protein	
GI07-589-MONOMER	GI07-589	C1CQ60	shikimate kinase	
GI07-1838-MONOMER	GI07-1838	C1CTG9	orf	
GI07-1967-MONOMER	GI07-1967	C1CTT2	bifunctional acetaldehyde-CoA/alcohol dehydrogenase	
GI07-217-MONOMER	GI07-217	C1CP52	orf	
GI07-1708-MONOMER	GI07-1708	C1CT67	orf	
GI07-510-MONOMER	GI07-510	C1CPY4	orf	
GI07-1044-MONOMER	GI07-1044	C1CRD8	4-oxalocrotonate tautomerase	
GI07-1837-MONOMER	GI07-1837	C1CTG8	orf	
GI07-588-MONOMER	GI07-588	C1CQ59	acetyltransferase, gnat family	
GI07-1707-MONOMER	GI07-1707	C1CT66	PhoU family	
GI07-1966-MONOMER	GI07-1966	C1CTT1	lichenan-specific phosphotransferase enzyme iia component	pts system lichenan-specific eiia component, eiia-lic, eiii-lic
GI07-258-MONOMER	GI07-258	C1CP93	50S ribosomal protein L22	RplV
GI07-9-MONOMER	GI07-9	C1CU52	phage protein	
GI07-1836-MONOMER	GI07-1836	C1CTG7	orf	
GI07-509-MONOMER	GI07-509	C1CPY3	lichenan permease iic component	pts system lichenan-specific eiiccomponent, eiic-lic
GI07-1706-MONOMER	GI07-1706	C1CT65	galactose-1-phosphate uridylyltransferase	
GI07-1043-MONOMER	GI07-1043	C1CRD7	tRNA modification GTPase TrmE	TrmE
GI07-1965-MONOMER	GI07-1965	C1CTT0	lichenan-specific phosphotransferase enzyme iib component	pts system lichenan-specific eiib component, eiib-lic
GI07-587-MONOMER	GI07-587	C1CQ58	orf	
GI07-216-MONOMER	GI07-216	C1CP51	MccC family protein	
GI07-1835-MONOMER	GI07-1835	C1CTG6	orf	
GI07-1705-MONOMER	GI07-1705	C1CT64	UDP-glucose 4-epimerase	
GI07-1964-MONOMER	GI07-1964	C1CTS9	phosphotransferase system system, cellobiose-specific IIC component	
GI07-586-MONOMER	GI07-586	C1CQ57	superfamily II helicase	
GI07-508-MONOMER	GI07-508	C1CPY2	ROK family protein	
GI07-1042-MONOMER	GI07-1042	C1CRD6	dihydrodipicolinate synthase	DapA
GI07-1834-MONOMER	GI07-1834	C1CTG5	mobile genetic element	
GI07-1704-MONOMER	GI07-1704	C1CT63	orf	
GI07-215-MONOMER	GI07-215	C1CP50	caax amino protease family	
GI07-257-MONOMER	GI07-257	C1CP92	30S ribosomal protein S19	RpsS
GI07-8-MONOMER	GI07-8	C1CU51	orf	
GI07-1963-MONOMER	GI07-1963	C1CTS8	beta-glucosidase	
GI07-1833-MONOMER	GI07-1833	C1CTG4	mobile genetic element	
GI07-1041-MONOMER	GI07-1041	C1CRD5	aspartate-semialdehyde dehydrogenase	Asd
GI07-585-MONOMER	GI07-585	C1CQ56	orf	
GI07-1703-MONOMER	GI07-1703	C1CT62	ABC transporter substrate-binding protein	
GI07-507-MONOMER	GI07-507	C1CPY1	orf	
GI07-214-MONOMER	GI07-214	C1CP49	DNA-3-methyladenine glycosylase 1	
GI07-1962-MONOMER	GI07-1962	C1CTS7	GntR family transcriptional regulator	
GI07-1832-MONOMER	GI07-1832	C1CTG3	transcriptional regulator, LacI family protein	
GI07-1039-MONOMER	GI07-1039	C1CRD4	citrulline cluster-linked protein	
GI07-1961-MONOMER	GI07-1961	C1CTS6	orf	
GI07-584-MONOMER	GI07-584	C1CQ55	hemerythrin HHE cation binding domain subfamily, putative	
GI07-506-MONOMER	GI07-506	C1CPY0	orf	
GI07-1702-MONOMER	GI07-1702	C1CT61	spermidine/putrescine import ATP-binding protein PotA	
GI07-1038-MONOMER	GI07-1038	C1CRD3	MesH protein	
GI07-1831-MONOMER	GI07-1831	C1CTG2	hydrolase	
GI07-256-MONOMER	GI07-256	C1CP91	50S ribosomal protein L2	RplB
GI07-1960-MONOMER	GI07-1960	C1CTS5	membrane protein	
GI07-7-MONOMER	GI07-7	C1CU50	phage replication protein	
GI07-213-MONOMER	GI07-213	C1CP48	Holliday junction DNA helicase RuvA	RuvA
GI07-583-MONOMER	GI07-583	C1CQ54	orf	
GI07-1701-MONOMER	GI07-1701	C1CT60	binding-protein-dependent transport systems inner membrane component	
GI07-1959-MONOMER	GI07-1959	C1CTS4	nicotinate-nucleotide pyrophosphorylase	NadC
GI07-1829-MONOMER	GI07-1829	C1CTG1	spermidine/putrescine import ATP-binding protein PotA	
GI07-505-MONOMER	GI07-505	C1CPX9	orf	
GI07-1037-MONOMER	GI07-1037	C1CRD2	large conductance mechanosensitive channel protein	MscL
GI07-1958-MONOMER	GI07-1958	C1CRQ7	transposase	
GI07-1700-MONOMER	GI07-1700	C1CT59	putative Mg2+ transporter-C (MgtC) family protein	
GI07-1828-MONOMER	GI07-1828	C1CTG0	ABC transporter substrate-binding protein	
GI07-582-MONOMER	GI07-582	C1CQ53	orf	
GI07-1957-MONOMER	GI07-1957	C1CTS2	orf	
GI07-503-MONOMER	GI07-503	C1CPX8	sortase, putative	
GI07-255-MONOMER	GI07-255	C1CP90	50S ribosomal protein L23	RplW
GI07-1827-MONOMER	GI07-1827	C1CTF9	orf	
GI07-212-MONOMER	GI07-212	C1CP47	riboflavin biosynthesis protein RibD	RibD
GI07-1036-MONOMER	GI07-1036	C1CRD1	ferrochelatase	HemH
GI07-1956-MONOMER	GI07-1956	C1CTS1	orf	
GI07-1699-MONOMER	GI07-1699	C1CT58	catabolite control protein	
GI07-6-MONOMER	GI07-6	C1CU49	orf	
GI07-581-MONOMER	GI07-581	C1CQ52	orf	
GI07-1826-MONOMER	GI07-1826	C1CTF8	mobile genetic element	
GI07-1955-MONOMER	GI07-1955	C1CTS0	efflux ABC transporter, permease protein	
GI07-502-MONOMER	GI07-502	C1CPX7	sortase family protein	
GI07-1698-MONOMER	GI07-1698	C1CT57	chlorohydrolase	
GI07-1035-MONOMER	GI07-1035	C1CRD0	surface protein cell wall anchor, sortase_B family	
GI07-1825-MONOMER	GI07-1825	C1CTF7	mobile genetic element	
GI07-1954-MONOMER	GI07-1954	C1CTR9	glyceraldehyde-3-phosphate dehydrogenase, type I	Gap
GI07-580-MONOMER	GI07-580	C1CQ51	orf	
GI07-211-MONOMER	GI07-211	C1CP46	riboflavin synthase subunit alpha	RibE
GI07-254-MONOMER	GI07-254	C1CP89	50S ribosomal protein L4	RplD
GI07-1697-MONOMER	GI07-1697	C1CT56	anthranilate synthase component I	TrpE
GI07-1953-MONOMER	GI07-1953	C1CTR8	ribosomal large subunit pseudouridine synthase, RluD subfamily	
GI07-1824-MONOMER	GI07-1824	C1CTF6	orf	
GI07-1034-MONOMER	GI07-1034	C1CRC9	sortase, SrtB family	SrtB
GI07-1696-MONOMER	GI07-1696	C1CT55	anthranilate synthase component II	PabA
GI07-501-MONOMER	GI07-501	C1CPX6	sortase family protein	
GI07-579-MONOMER	GI07-579	C1CQ50	orf	
GI07-5-MONOMER	GI07-5	C1CU48	orf	
GI07-1823-MONOMER	GI07-1823	C1CTF5	orf	
GI07-1952-MONOMER	GI07-1952	C1CTR7	penicillin-binding protein 2A	
GI07-210-MONOMER	GI07-210	C1CP45	riboflavin biosynthesis protein ribAB	
GI07-1695-MONOMER	GI07-1695	C1CT54	anthranilate phosphoribosyltransferase	TrpD
GI07-1822-MONOMER	GI07-1822	C1CTF4	orf	
GI07-500-MONOMER	GI07-500	C1CPX5	cell wall surface anchor family protein	
GI07-1821-MONOMER	GI07-1821	C1CTF3	pneumolysin	Thiol-activated cytolysin
GI07-1694-MONOMER	GI07-1694	C1CT53	indole-3-glycerol-phosphate synthase	TrpC
GI07-209-MONOMER	GI07-209	C1CP44	6,7-dimethyl-8-ribityllumazine synthase	RibH
GI07-1820-MONOMER	GI07-1820	C1CTF2	orf	
GI07-1693-MONOMER	GI07-1693	C1CT52	N-(5'-phosphoribosyl)anthranilate isomerase	TrpF
GI07-1819-MONOMER	GI07-1819	C1CTF1	transcriptional regulator, MarR family	
GI07-499-MONOMER	GI07-499	C1CPX4	orf	
GI07-208-MONOMER	GI07-208	C1CP43	DNA mismatch repair protein	MutL
GI07-1818-MONOMER	GI07-1818	C1CTF0	ABC transporter permease	
GI07-1692-MONOMER	GI07-1692	C1CT51	tryptophan synthase subunit beta	TrpB
GI07-1817-MONOMER	GI07-1817	C1CTE9	multidrug resistance protein 3	P-glycoprotein C
GI07-1691-MONOMER	GI07-1691	C1CT50	tryptophan synthase subunit alpha	TrpA
GI07-498-MONOMER	GI07-498	C1CPX3	cell wall surface anchor family protein	
GI07-207-MONOMER	GI07-207	C1CP42	orf	
GI07-1816-MONOMER	GI07-1816	C1CTE8	orf	
GI07-1815-MONOMER	GI07-1815	C1CTE7	PAP2 family protein	
GI07-1690-MONOMER	GI07-1690	C1CT49	orf	
GI07-1814-MONOMER	GI07-1814	C1CTE6	response regulator of the LytR/AlgR family	
GI07-1689-MONOMER	GI07-1689	C1CT48	transcriptional regulator	
GI07-497-MONOMER	GI07-497	C1CPX2	cell wall surface anchor family protein	
GI07-206-MONOMER	GI07-206	C1CP41	response regulator of the LytR/AlgR family	
GI07-1688-MONOMER	GI07-1688	C1CT47	type 4 prepilin peptidase	
GI07-1687-MONOMER	GI07-1687	C1CT46	acetyltransferase, gnat family	
GI07-1686-MONOMER	GI07-1686	C1CT45	orf	
GI07-496-MONOMER	GI07-496	C1CPX1	transcriptional regulator, putative	
GI07-205-MONOMER	GI07-205	C1CP40	orf	
GI07-1685-MONOMER	GI07-1685	C1CT44	Gls24 protein	
GI07-1684-MONOMER	GI07-1684	C1CT43	lipoprotein, putative	
GI07-1683-MONOMER	GI07-1683	C1CT42	orf	
GI07-1682-MONOMER	GI07-1682	C1CT41	orf	
GI07-495-MONOMER	GI07-495	C1CPX0	transposase	
GI07-204-MONOMER	GI07-204	C1CP39	mn2+ and fe2+ transporter of the nramp family	
GI07-1681-MONOMER	GI07-1681	C1CT40	M protein trans-acting positive transcriptional regulator	
GI07-1680-MONOMER	GI07-1680	C1CT39	sugar-binding transcriptional regulator, LacI family	
GI07-494-MONOMER	GI07-494	C1CPW9	formate acetyltransferase	PflB
GI07-203-MONOMER	GI07-203	C1CP38	Spn1 transposase	
GI07-1679-MONOMER	GI07-1679	C1CT38	protein LplB	
GI07-1678-MONOMER	GI07-1678	C1CT37	protein LplC	
GI07-493-MONOMER	GI07-493	C1CPW8	DNA polymerase IV	
GI07-202-MONOMER	GI07-202	C1CP37	flavoprotein NrdI	
GI07-1677-MONOMER	GI07-1677	C1CT36	ABC transporter substrate-binding protein	
GI07-1676-MONOMER	GI07-1676	C1CT35	sucrose-6-phosphate hydrolase	
GI07-1674-MONOMER	GI07-1674	C1CT34	recombination factor protein RarA	
GI07-492-MONOMER	GI07-492	C1CPW7	orf	
GI07-1673-MONOMER	GI07-1673	C1CT33	orf	
GI07-1672-MONOMER	GI07-1672	C1CT32	orf	
GI07-201-MONOMER	GI07-201	C1CP36	orf	
GI07-1671-MONOMER	GI07-1671	C1CT31	orf	
GI07-491-MONOMER	GI07-491	C1CPW6	UDP pyrophosphate phosphatase	
GI07-1670-MONOMER	GI07-1670	C1CT30	orf	
GI07-1669-MONOMER	GI07-1669	C1CT29	orf	
GI07-1668-MONOMER	GI07-1668	C1CT28	peptidase, M50 family protein	
GI07-200-MONOMER	GI07-200	C1CP35	response regulator	
GI07-490-MONOMER	GI07-490	C1CPW5	orf	
GI07-1667-MONOMER	GI07-1667	C1CT27	7,8-dihydro-8-oxoguanine-triphosphatase	
GI07-1666-MONOMER	GI07-1666	C1CT26	ATPase of the AAA+ class	
GI07-199-MONOMER	GI07-199	C1CP34	sensor histidine kinase, putative	
GI07-488-MONOMER	GI07-488	C1CPW4	orf	
GI07-1665-MONOMER	GI07-1665	C1CT25	orf	
GI07-1663-MONOMER	GI07-1663	C1CT24	ribosomal protein L11 methyltransferase	PrmA
GI07-487-MONOMER	GI07-487	C1CPW3	orf	
GI07-198-MONOMER	GI07-198	C1CP33	orf	
GI07-1662-MONOMER	GI07-1662	C1CT23	16S ribosomal RNA methyltransferase RsmE	
GI07-1661-MONOMER	GI07-1661	C1CT22	oligoendopeptidase F	
GI07-1660-MONOMER	GI07-1660	C1CT21	orf	
GI07-486-MONOMER	GI07-486	C1CPW2	amino acid ABC transporter permease/substrate-binding protein	
GI07-1659-MONOMER	GI07-1659	C1CT20	orf	
GI07-197-MONOMER	GI07-197	C1CP32	membrane-bound protein	
GI07-1658-MONOMER	GI07-1658	C1CT19	orf	
GI07-1657-MONOMER	GI07-1657	C1CT18	aquaporin Z -	
GI07-485-MONOMER	GI07-485	C1CPW1	glutamate/aspartate ABC transporter, ATP-binding protein	GltL
GI07-1656-MONOMER	GI07-1656	C1CT17	orf	
GI07-196-MONOMER	GI07-196	C1CP31	ABC transporter permease	
GI07-1655-MONOMER	GI07-1655	C1CT16	7-cyano-7-deazaguanine reductase	
GI07-484-MONOMER	GI07-484	C1CPW0	orf	
GI07-1654-MONOMER	GI07-1654	C1CT15	thioredoxin	Trx
GI07-1653-MONOMER	GI07-1653	C1CT14	orf	
GI07-1652-MONOMER	GI07-1652	C1CT13	transcriptional regulator, putative	
GI07-195-MONOMER	GI07-195	C1CP30	methionine import ATP-binding protein MetN	
GI07-483-MONOMER	GI07-483	C1CPV9	orf	
GI07-1651-MONOMER	GI07-1651	C1CT12	integral membrane protein	
GI07-1649-MONOMER	GI07-1649	C1CT11	small conductance mechanosensitive ion channel	
GI07-1648-MONOMER	GI07-1648	C1CT10	CorA -	
GI07-960-MONOMER	GI07-960	C1CR59	Cof family protein	
GI07-482-MONOMER	GI07-482	C1CPV8	threonine dehydratase	IlvA
GI07-194-MONOMER	GI07-194	C1CP29	acetylornithine deacetylase/succinyl-diaminopimelate desuccinylase	
GI07-1647-MONOMER	GI07-1647	C1CT09	had superfamily (subfamily iiia) phosphatase	YqeG
GI07-959-MONOMER	GI07-959	C1CR58	Cof family protein	
GI07-1646-MONOMER	GI07-1646	C1CT08	GTP-binding protein YqeH	
GI07-481-MONOMER	GI07-481	C1CPV7	orf	
GI07-1645-MONOMER	GI07-1645	C1CT07	orf	
GI07-958-MONOMER	GI07-958	C1CR57	chromosome segregation protein SMC	Smc
GI07-1644-MONOMER	GI07-1644	C1CT06	nicotinic acid mononucleotide adenylyltransferase	NadD
GI07-193-MONOMER	GI07-193	C1CP28	lipoprotein	
GI07-957-MONOMER	GI07-957	C1CR56	ribonuclease III	Rnc
GI07-1643-MONOMER	GI07-1643	C1CT05	orf	
GI07-1642-MONOMER	GI07-1642	C1CT04	isochorismatase family protein	
GI07-955-MONOMER	GI07-955	C1CR55	guanosine 5'-monophosphate oxidoreductase	GuaC
GI07-480-MONOMER	GI07-480	C1CPV6	orf	
GI07-1641-MONOMER	GI07-1641	C1CT03	putative iojap homolog	
GI07-954-MONOMER	GI07-954	C1CR54	orf	
GI07-1640-MONOMER	GI07-1640	C1CT02	SAM-dependent methyltransferase	
GI07-192-MONOMER	GI07-192	C1CP27	amino acid ABC transporter substrate-binding protein	
GI07-1639-MONOMER	GI07-1639	C1CT01	orf	
GI07-1638-MONOMER	GI07-1638	C1CQ27	Spn1 transposase	
GI07-953-MONOMER	GI07-953	C1CR53	orf	
GI07-479-MONOMER	GI07-479	C1CPV5	ketol-acid reductoisomerase	IlvC
GI07-1637-MONOMER	GI07-1637	C1CSZ9	prevent-host-death family protein	
GI07-952-MONOMER	GI07-952	C1CR52	orf	
GI07-1636-MONOMER	GI07-1636	C1CSZ8	orf	
GI07-191-MONOMER	GI07-191	C1CP26	branched-chain amino acid transport protein AzlD	
GI07-1635-MONOMER	GI07-1635	C1CSZ7	guanylate kinase	Gmk
GI07-951-MONOMER	GI07-951	C1CR51	orf	
GI07-478-MONOMER	GI07-478	C1CPV4	acetolactate synthase 3 regulatory subunit	IlvH
GI07-1634-MONOMER	GI07-1634	C1CSZ6	DNA-directed RNA polymerase subunit omega	
GI07-950-MONOMER	GI07-950	C1CR50	orf	
GI07-1633-MONOMER	GI07-1633	C1CSZ5	primosome assembly protein PriA	
GI07-1632-MONOMER	GI07-1632	C1CSZ4	methionyl-tRNA formyltransferase	Fmt
GI07-949-MONOMER	GI07-949	C1CR49	orf	
GI07-190-MONOMER	GI07-190	C1CP25	branched-chain amino acid permease	
GI07-477-MONOMER	GI07-477	C1CPV3	acetolactate synthase catalytic subunit	IlvB
GI07-1631-MONOMER	GI07-1631	C1CSZ3	ribosomal RNA small subunit methyltransferase B	Sun
GI07-948-MONOMER	GI07-948	C1CR48	orf	
GI07-1630-MONOMER	GI07-1630	C1CSZ2	protein phosphatase PrpC	
GI07-947-MONOMER	GI07-947	C1CR47	3-isopropylmalate dehydrogenase	LeuB
GI07-189-MONOMER	GI07-189	C1CP24	orf	
GI07-476-MONOMER	GI07-476	C1CPV2	dihydroxyacetone kinase family protein	
GI07-1629-MONOMER	GI07-1629	C1CSZ1	Stk1	
GI07-945-MONOMER	GI07-945	C1CR46	orf	
GI07-1628-MONOMER	GI07-1628	C1CSZ0	orf	
GI07-944-MONOMER	GI07-944	C1CR45	copper sensitivity	
GI07-475-MONOMER	GI07-475	C1CPV1	alkaline shock protein	
GI07-1627-MONOMER	GI07-1627	C1CSY9	orf	
GI07-943-MONOMER	GI07-943	C1CR44	orf	
GI07-188-MONOMER	GI07-188	C1CP23	transporter, major facilitator family protein	
GI07-474-MONOMER	GI07-474	C1CPV0	50S ribosomal protein L28	RpmB
GI07-1625-MONOMER	GI07-1625	C1CSY8	hydroxymethylglutaryl-CoA synthase	
GI07-1624-MONOMER	GI07-1624	C1CSY7	hydroxymethylglutaryl-CoA reductase, degradative	
GI07-942-MONOMER	GI07-942	C1CR43	DNA topoisomerase I	TopA
GI07-472-MONOMER	GI07-472	C1CPU9	peptide chain release factor 3	PrfC
GI07-1623-MONOMER	GI07-1623	C1CSY6	sucrose operon repressor	Scr operon regulatory protein
GI07-187-MONOMER	GI07-187	C1CP22	caax amino protease family	
GI07-941-MONOMER	GI07-941	C1CR42	orf	
GI07-1622-MONOMER	GI07-1622	C1CSY5	sucrose-6-phosphate hydrolase	Sucrase, Invertase
GI07-1621-MONOMER	GI07-1621	C1CSY4	orf	
GI07-471-MONOMER	GI07-471	C1CPU8	aspartyl/glutamyl-tRNA amidotransferase subunit C	GatC
GI07-940-MONOMER	GI07-940	C1CR41	chlorohydrolase	
GI07-1620-MONOMER	GI07-1620	C1CSY3	pts system, sucrose-specific iibc component	
GI07-1619-MONOMER	GI07-1619	C1CSY2	fructokinase	
GI07-939-MONOMER	GI07-939	C1CR40	DNA protecting protein DprA	DprA
GI07-470-MONOMER	GI07-470	C1CPU7	aspartyl/glutamyl-tRNA amidotransferase subunit A	GatA
GI07-186-MONOMER	GI07-186	C1CP21	orf	
GI07-1618-MONOMER	GI07-1618	C1CSY1	orf	
GI07-938-MONOMER	GI07-938	C1CR39	LPS epitope expression regulatory protein	
GI07-1617-MONOMER	GI07-1617	C1CSY0	chlorohydrolase	
GI07-1616-MONOMER	GI07-1616	C1CSX9	Na+ ABC transporter ATP-binding protein	
GI07-937-MONOMER	GI07-937	C1CR38	LPS epitope expression regulatory protein	
GI07-469-MONOMER	GI07-469	C1CPU6	aspartyl/glutamyl-tRNA amidotransferase subunit B	GatB
GI07-1615-MONOMER	GI07-1615	C1CSX8	Na+ ABC transporter permease	
GI07-185-MONOMER	GI07-185	C1CP20	MutR	
GI07-936-MONOMER	GI07-936	C1CR37	choline kinase	
GI07-1614-MONOMER	GI07-1614	C1CSX7	orf	
GI07-1613-MONOMER	GI07-1613	C1CSX6	ABC transporter ATP-binding protein	
GI07-935-MONOMER	GI07-935	C1CR36	xylitol dehydrogenase	
GI07-468-MONOMER	GI07-468	C1CPU5	L-iditol 2-dehydrogenase	
GI07-1612-MONOMER	GI07-1612	C1CSX5	GntR family transcriptional regulator	
GI07-934-MONOMER	GI07-934	C1CR35	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	IspD
GI07-183-MONOMER	GI07-183	C1CP19	orf	
GI07-1611-MONOMER	GI07-1611	C1CSX4	transcriptional regulator NrdR	NrdR
GI07-933-MONOMER	GI07-933	C1CR34	polysaccharide biosynthesis protein	
GI07-467-MONOMER	GI07-467	C1CPU4	chlorohydrolase	
GI07-1610-MONOMER	GI07-1610	C1CSX3	replication initiation and membrane attachment protein	
GI07-932-MONOMER	GI07-932	C1CR33	phosphotransferase	
GI07-1609-MONOMER	GI07-1609	C1CSX2	primosomal protein DnaI	
GI07-931-MONOMER	GI07-931	C1CR32	LicD Protein	
GI07-466-MONOMER	GI07-466	C1CPU3	elongation factor P	Efp
GI07-182-MONOMER	GI07-182	C1CP18	orf	
GI07-930-MONOMER	GI07-930	C1CR31	carbamoyl phosphate synthase large subunit	CarB
GI07-1608-MONOMER	GI07-1608	C1CSX1	nitroreductase family protein	
GI07-929-MONOMER	GI07-929	C1CR30	carbamoyl phosphate synthase small subunit	CarA
GI07-1607-MONOMER	GI07-1607	C1CSX0	GTP-binding protein EngA	EngA
GI07-928-MONOMER	GI07-928	C1CR29	aspartate carbamoyltransferase catalytic subunit	PyrB
GI07-465-MONOMER	GI07-465	C1CPU2	general stress protein, Gls24 family	
GI07-1606-MONOMER	GI07-1606	C1CSW9	orf	
GI07-927-MONOMER	GI07-927	C1CR28	bifunctional pyrimidine regulatory protein PyrR uracil phosphoribosyltransferase	
GI07-181-MONOMER	GI07-181	C1CP17	orf	
GI07-1605-MONOMER	GI07-1605	C1CSW8	orf	
GI07-1604-MONOMER	GI07-1604	C1CSW7	orf	
GI07-926-MONOMER	GI07-926	C1CR27	endonuclease III	Nth
GI07-464-MONOMER	GI07-464	C1CPU1	transcription antitermination protein NusB	NusB
GI07-1603-MONOMER	GI07-1603	C1CSW6	orf	
GI07-925-MONOMER	GI07-925	C1CR26	orf	
GI07-180-MONOMER	GI07-180	C1CP16	ABC transporter ATP-binding protein	
GI07-1602-MONOMER	GI07-1602	C1CSW5	ABC transporter ATP-binding protein	
GI07-924-MONOMER	GI07-924	C1CR25	orf	
GI07-463-MONOMER	GI07-463	C1CPU0	orf	
GI07-1601-MONOMER	GI07-1601	C1CSW4	orf	
GI07-923-MONOMER	GI07-923	C1CR24	ABC transporter ATP-binding protein	
GI07-1600-MONOMER	GI07-1600	C1CSW3	preprotein translocase subunit SecA	SecA
GI07-922-MONOMER	GI07-922	C1CR23	heat shock protein HtpX	
GI07-462-MONOMER	GI07-462	C1CPT9	orf	
GI07-179-MONOMER	GI07-179	C1CP15	glycosyl transferase, family 2	
GI07-1599-MONOMER	GI07-1599	C1CSW2	phospho-2-dehydro-3-deoxyheptonate aldolase	
GI07-921-MONOMER	GI07-921	C1CR22	cytoplasmic membrane protein	
GI07-461-MONOMER	GI07-461	C1CPT8	orf	
GI07-1598-MONOMER	GI07-1598	C1CSW1	phospho-2-dehydro-3-deoxyheptonate aldolase	
GI07-920-MONOMER	GI07-920	C1CR21	16S rRNA methyltransferase GidB	GidB
GI07-1597-MONOMER	GI07-1597	C1CSW0	4'-phosphopantetheinyl transferase	AcpS
GI07-175-MONOMER	GI07-175	C1CP14	putative DNA-binding/iron metalloprotein/AP endonuclease	
GI07-919-MONOMER	GI07-919	C1CR20	uracil permease	Uracil transporter
GI07-1596-MONOMER	GI07-1596	C1CSV9	alanine racemase	Alr
GI07-460-MONOMER	GI07-460	C1CPT7	acetyl-CoA carboxylase subunit alpha	AccA
GI07-1595-MONOMER	GI07-1595	C1CSV8	ATP-dependent DNA helicase RecG	RecG
GI07-918-MONOMER	GI07-918	C1CR19	signal recognition particle protein	Ffh
GI07-1593-MONOMER	GI07-1593	C1CSV7	orf	
GI07-917-MONOMER	GI07-917	C1CR18	putative DNA-binding protein	
GI07-1592-MONOMER	GI07-1592	C1CSV6	orf	
GI07-174-MONOMER	GI07-174	C1CP13	ribosomal-protein-alanine acetyltransferase	RimI
GI07-459-MONOMER	GI07-459	C1CPT6	acetyl-CoA carboxylase subunit beta	AccD
GI07-1591-MONOMER	GI07-1591	C1CSV5	neuraminidase	
GI07-916-MONOMER	GI07-916	C1CR17	orf	
GI07-1590-MONOMER	GI07-1590	C1CSV4	orf	
GI07-915-MONOMER	GI07-915	C1CR16	HD superfamily phosphohydrolase	
GI07-1589-MONOMER	GI07-1589	C1CSV3	sugar ABC transporter substrate-binding protein	
GI07-458-MONOMER	GI07-458	C1CPT5	acetyl-CoA carboxylase biotin carboxylase subunit	AccC
GI07-173-MONOMER	GI07-173	C1CP12	glycoprotein endopeptidase	
GI07-1588-MONOMER	GI07-1588	C1CSV2	ABC transporter permease	
GI07-914-MONOMER	GI07-914	C1CR15	phosphatase YidA	
GI07-1587-MONOMER	GI07-1587	C1CSV1	ABC transporter permease	
GI07-913-MONOMER	GI07-913	C1CR14	SAP domain protein	
GI07-1586-MONOMER	GI07-1586	C1CSV0	sialidase B	Neuraminidase B
GI07-457-MONOMER	GI07-457	C1CPT4	(3R)-hydroxymyristoyl-ACP dehydratase	FabZ
GI07-1585-MONOMER	GI07-1585	C1CSU9	putative oxidoreductase YjhC	
GI07-911-MONOMER	GI07-911	C1CR13	50S ribosomal protein L19	RplS
GI07-172-MONOMER	GI07-172	C1CP11	orf	
GI07-1584-MONOMER	GI07-1584	C1CSU8	N-acetylmannosamine-6-phosphate 2-epimerase	
